acc,assay_type,center_name,consent,experiment,sample_name,instrument,librarylayout,libraryselection,librarysource,platform,sample_acc,biosample,organism,sra_study,releasedate,bioproject,mbytes,loaddate,avgspotlen,mbases,insertsize,library_name,biosamplemodel_sam,collection_date_sam...25,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam,ena_first_public_run,ena_last_update_run,sample_name_sam,datastore_filetype,datastore_provider,datastore_region,run_file_version,sex_calc,bases,bytes,run_file_create_date,age_sam,biomaterial_provider_sam,collected_by_sam,collection_date_sam...43,label_sam,project_name_sam,replicate_sam_ss_dpl121,tissue_type_sam_s_dpl410,primary_search,dev_stage_sam,isolate_sam_ss_dpl100,strain_sam_ss_dpl139,tissue_sam_ss_dpl145,treatment_sam_ss_dpl55,common_name_sam,ena_first_public_sam,ena_last_update_sam,external_id_sam,insdc_center_alias_sam,insdc_center_name_sam,insdc_first_public_sam,insdc_last_update_sam,insdc_status_sam,submitter_id_sam,geo_accession_exp,diet_sam,source_name_sam,virus_sam
DRR129218,RNA-Seq,OIST,public,DRX121958,SAMD00116789,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062489,SAMD00116789,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,29,NA,50,57,NA,,[],2017-11-17,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_GFP_53],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,57167262,31292003,2018-05-08T00:10:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-11-17,GFP knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 8,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129215,RNA-Seq,OIST,public,DRX121955,SAMD00116786,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062486,SAMD00116786,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,24,NA,50,47,NA,,[],2017-10-24,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_GFP_25],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,47817100,26181265,2018-05-08T00:10:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-10-24,GFP knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 5,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129220,RNA-Seq,OIST,public,DRX121960,SAMD00116791,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062491,SAMD00116791,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,21,NA,50,40,NA,,[],2017-10-24,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_GFP_9],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,40777932,22817411,2018-05-08T00:11:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-10-24,GFP knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 10,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129207,RNA-Seq,OIST,public,DRX121947,SAMD00116778,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062478,SAMD00116778,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,31,NA,50,61,NA,,[],2017-11-17,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_Dsx_54],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,61165597,33307101,2018-05-08T00:09:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-11-17,Dsx knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 7,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129201,RNA-Seq,OIST,public,DRX121941,SAMD00116772,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062472,SAMD00116772,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,22,NA,50,43,NA,,[],2017-10-24,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_Dsx_11],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,43428131,24069605,2018-05-08T00:10:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-10-24,Dsx knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 1,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129213,RNA-Seq,OIST,public,DRX121953,SAMD00116784,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062484,SAMD00116784,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,24,NA,50,45,NA,,[],2017-10-24,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_GFP_13],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,45029309,25446234,2018-05-08T00:10:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-10-24,GFP knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 3,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129209,RNA-Seq,OIST,public,DRX121949,SAMD00116780,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062480,SAMD00116780,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,25,NA,50,47,NA,,[],2017-11-17,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_Dsx_61],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,47915909,26541558,2018-05-08T00:08:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-11-17,Dsx knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 9,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRR4002881,RNA-Seq,KU LEUVEN,public,SRX2003135,TRMT3_11AbTh,Illumina HiSeq 2000,PAIRED,RANDOM,TRANSCRIPTOMIC,ILLUMINA,SRS1603208,SAMN05508597,Apis mellifera,SRP080981,2016-12-20 00:00:00.000000 UTC,PRJNA336281,861,NA,180,1299,NA,,[Model organism or animal],,,,[],[],[],[],[fastq,run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,1299926700,903350796,2016-08-05T07:14:00.000Z,NA,NA,NA,NA,NA,NA,NA,NA,336281,forager,11,mellifera,abdomen,TRMT3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129206,RNA-Seq,OIST,public,DRX121946,SAMD00116777,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062477,SAMD00116777,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,28,NA,50,51,NA,,[],2017-11-17,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_Dsx_46],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,51418133,29718662,2018-05-08T00:11:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-11-17,Dsx knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 6,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRR129216,RNA-Seq,OIST,public,DRX121956,SAMD00116787,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,ILLUMINA,DRS062487,SAMD00116787,Apis mellifera,DRP004203,2018-05-08 00:00:00.000000 UTC,PRJDB6980,21,NA,50,41,NA,,[],2017-10-24,Japan,Asia,[Japan:Okinawa, OIST],[],[],[Am_GFP_26],[run.zq,sra],[gs,ncbi,s3],[gs.us-east1,ncbi.public,s3.us-east-1],1,female,41785983,22841187,2018-05-08T00:10:00.000Z,10 days,Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology,Velasque, M.,2017-10-24,GFP knockdown,Doublesex regulates reproductive division of labour in honey bees,biological replicate 6,Whole abdomen,454588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
